year,race_name,lap_number,driver_id,position,lap_time
2024,Japanese Grand Prix,53,russell,7,94.902
2024,Japanese Grand Prix,53,piastri,8,96.61099999999999
2024,Japanese Grand Prix,53,hamilton,9,95.773
2024,Chinese Grand Prix,1,max_verstappen,1,101.52799999999999
2024,Chinese Grand Prix,1,alonso,2,103.173
2024,Chinese Grand Prix,1,perez,3,103.97
2024,Chinese Grand Prix,1,norris,4,98.751
2024,Chinese Grand Prix,1,piastri,5,99.739
2024,Chinese Grand Prix,1,russell,6,105.74600000000001
2024,Chinese Grand Prix,1,leclerc,7,106.488
2024,Chinese Grand Prix,1,hulkenberg,8,107.041
2024,Chinese Grand Prix,1,sainz,9,107.14699999999999
2024,Chinese Grand Prix,1,stroll,10,107.72999999999999
2024,Chinese Grand Prix,1,bottas,11,108.149
2024,Chinese Grand Prix,1,ocon,12,108.89699999999999
2024,Chinese Grand Prix,1,albon,13,109.364
2024,Chinese Grand Prix,1,gasly,14,109.907
2024,Chinese Grand Prix,1,ricciardo,15,110.255
2024,Chinese Grand Prix,1,tsunoda,16,110.625
2024,Chinese Grand Prix,1,zhou,17,110.67099999999999
2024,Chinese Grand Prix,1,kevin_magnussen,18,111.086
2024,Chinese Grand Prix,1,hamilton,19,111.50200000000001
2024,Chinese Grand Prix,1,sargeant,20,112.13
2024,Chinese Grand Prix,2,max_verstappen,1,100.10300000000001
2024,Chinese Grand Prix,2,alonso,2,101.128
2024,Chinese Grand Prix,2,perez,3,100.881
2024,Chinese Grand Prix,2,norris,4,101.267
2024,Chinese Grand Prix,2,piastri,5,101.607
2024,Chinese Grand Prix,2,russell,6,101.696
2024,Chinese Grand Prix,2,leclerc,7,101.812
2024,Chinese Grand Prix,2,sainz,8,102.11500000000001
2024,Chinese Grand Prix,2,stroll,9,102.326
2024,Chinese Grand Prix,2,hulkenberg,10,103.687
2024,Chinese Grand Prix,2,bottas,11,103.041
2024,Chinese Grand Prix,2,ocon,12,103.02199999999999
2024,Chinese Grand Prix,2,albon,13,103.157
2024,Chinese Grand Prix,2,gasly,14,103.179
2024,Chinese Grand Prix,2,ricciardo,15,103.47
2024,Chinese Grand Prix,2,tsunoda,16,103.674
2024,Chinese Grand Prix,2,kevin_magnussen,17,103.907
2024,Chinese Grand Prix,2,zhou,18,104.398
2024,Chinese Grand Prix,2,hamilton,19,104.13499999999999
2024,Chinese Grand Prix,2,sargeant,20,104.088
2024,Chinese Grand Prix,3,max_verstappen,1,100.494
2024,Chinese Grand Prix,3,alonso,2,100.988
2024,Chinese Grand Prix,3,perez,3,100.973
2024,Chinese Grand Prix,3,norris,4,101.282
2024,Chinese Grand Prix,3,piastri,5,101.75399999999999
2024,Chinese Grand Prix,3,russell,6,101.771
2024,Chinese Grand Prix,3,leclerc,7,102.09
2024,Chinese Grand Prix,3,sainz,8,101.979
2024,Chinese Grand Prix,3,stroll,9,102.305
2024,Chinese Grand Prix,3,hulkenberg,10,102.34700000000001
2024,Chinese Grand Prix,3,bottas,11,102.548
2024,Chinese Grand Prix,3,ocon,12,102.807
2024,Chinese Grand Prix,3,albon,13,103.01400000000001
2024,Chinese Grand Prix,3,gasly,14,103.012
2024,Chinese Grand Prix,3,ricciardo,15,103.07300000000001
2024,Chinese Grand Prix,3,tsunoda,16,103.136
2024,Chinese Grand Prix,3,kevin_magnussen,17,103.179
2024,Chinese Grand Prix,3,hamilton,18,102.906
2024,Chinese Grand Prix,3,zhou,19,103.991
2024,Chinese Grand Prix,3,sargeant,20,103.644
2024,Chinese Grand Prix,4,max_verstappen,1,100.57300000000001
2024,Chinese Grand Prix,4,alonso,2,101.57900000000001
2024,Chinese Grand Prix,4,perez,3,101.604
2024,Chinese Grand Prix,4,norris,4,101.929
2024,Chinese Grand Prix,4,piastri,5,102.247
2024,Chinese Grand Prix,4,russell,6,102.413
2024,Chinese Grand Prix,4,leclerc,7,102.22
2024,Chinese Grand Prix,4,sainz,8,102.14500000000001
2024,Chinese Grand Prix,4,stroll,9,102.556
2024,Chinese Grand Prix,4,hulkenberg,10,102.824
2024,Chinese Grand Prix,4,bottas,11,103.032
2024,Chinese Grand Prix,4,ocon,12,103.00200000000001
2024,Chinese Grand Prix,4,albon,13,102.975
2024,Chinese Grand Prix,4,gasly,14,102.84700000000001
2024,Chinese Grand Prix,4,ricciardo,15,102.976
2024,Chinese Grand Prix,4,tsunoda,16,103.095
2024,Chinese Grand Prix,4,hamilton,17,103.013
2024,Chinese Grand Prix,4,kevin_magnussen,18,104.116
2024,Chinese Grand Prix,4,zhou,19,103.48400000000001
2024,Chinese Grand Prix,4,sargeant,20,104.226
2024,Chinese Grand Prix,5,max_verstappen,1,100.919
2024,Chinese Grand Prix,5,perez,2,101.625
2024,Chinese Grand Prix,5,alonso,3,103.06
2024,Chinese Grand Prix,5,norris,4,101.94
2024,Chinese Grand Prix,5,piastri,5,102.227
2024,Chinese Grand Prix,5,russell,6,102.185
2024,Chinese Grand Prix,5,leclerc,7,102.095
2024,Chinese Grand Prix,5,sainz,8,102.21000000000001
2024,Chinese Grand Prix,5,stroll,9,102.98400000000001
2024,Chinese Grand Prix,5,hulkenberg,10,103.331
2024,Chinese Grand Prix,5,bottas,11,103.19200000000001
2024,Chinese Grand Prix,5,ocon,12,103.10499999999999
2024,Chinese Grand Prix,5,albon,13,103.392
2024,Chinese Grand Prix,5,gasly,14,103.55199999999999
2024,Chinese Grand Prix,5,ricciardo,15,103.449
2024,Chinese Grand Prix,5,tsunoda,16,103.657
2024,Chinese Grand Prix,5,hamilton,17,103.499
2024,Chinese Grand Prix,5,kevin_magnussen,18,103.797
2024,Chinese Grand Prix,5,zhou,19,104.018
2024,Chinese Grand Prix,5,sargeant,20,103.51599999999999
2024,Chinese Grand Prix,6,max_verstappen,1,101.14699999999999
2024,Chinese Grand Prix,6,perez,2,101.656
2024,Chinese Grand Prix,6,alonso,3,102.363
2024,Chinese Grand Prix,6,norris,4,102.009
2024,Chinese Grand Prix,6,piastri,5,102.608
2024,Chinese Grand Prix,6,russell,6,102.59700000000001
2024,Chinese Grand Prix,6,leclerc,7,102.322
2024,Chinese Grand Prix,6,sainz,8,102.40899999999999
2024,Chinese Grand Prix,6,stroll,9,103.277
2024,Chinese Grand Prix,6,hulkenberg,10,103.384
2024,Chinese Grand Prix,6,bottas,11,103.15100000000001
2024,Chinese Grand Prix,6,ocon,12,103.212
2024,Chinese Grand Prix,6,albon,13,103.35300000000001
2024,Chinese Grand Prix,6,gasly,14,103.494
2024,Chinese Grand Prix,6,ricciardo,15,103.613
2024,Chinese Grand Prix,6,tsunoda,16,103.669
2024,Chinese Grand Prix,6,hamilton,17,103.467
2024,Chinese Grand Prix,6,kevin_magnussen,18,103.899
2024,Chinese Grand Prix,6,zhou,19,104.212
2024,Chinese Grand Prix,6,sargeant,20,103.726
2024,Chinese Grand Prix,7,max_verstappen,1,101.118
2024,Chinese Grand Prix,7,perez,2,101.583
2024,Chinese Grand Prix,7,norris,3,102.40299999999999
2024,Chinese Grand Prix,7,alonso,4,103.81700000000001
2024,Chinese Grand Prix,7,piastri,5,102.376
2024,Chinese Grand Prix,7,russell,6,102.589
2024,Chinese Grand Prix,7,leclerc,7,102.417
2024,Chinese Grand Prix,7,sainz,8,102.783
2024,Chinese Grand Prix,7,stroll,9,103.261
2024,Chinese Grand Prix,7,bottas,10,102.959
2024,Chinese Grand Prix,7,hulkenberg,11,104.061
2024,Chinese Grand Prix,7,ocon,12,103.549
2024,Chinese Grand Prix,7,albon,13,103.36099999999999
2024,Chinese Grand Prix,7,gasly,14,103.352
2024,Chinese Grand Prix,7,ricciardo,15,103.798
2024,Chinese Grand Prix,7,tsunoda,16,103.951
2024,Chinese Grand Prix,7,hamilton,17,104.056
2024,Chinese Grand Prix,7,kevin_magnussen,18,103.93
2024,Chinese Grand Prix,7,zhou,19,104.07300000000001
2024,Chinese Grand Prix,7,sargeant,20,104.084
2024,Chinese Grand Prix,8,max_verstappen,1,101.11
2024,Chinese Grand Prix,8,perez,2,101.713
2024,Chinese Grand Prix,8,norris,3,101.756
2024,Chinese Grand Prix,8,alonso,4,103.132
2024,Chinese Grand Prix,8,piastri,5,102.62700000000001
2024,Chinese Grand Prix,8,russell,6,103.114
2024,Chinese Grand Prix,8,leclerc,7,102.969
2024,Chinese Grand Prix,8,sainz,8,102.951
2024,Chinese Grand Prix,8,stroll,9,103.068
2024,Chinese Grand Prix,8,bottas,10,103.45
2024,Chinese Grand Prix,8,ocon,11,104.045
2024,Chinese Grand Prix,8,albon,12,103.991
2024,Chinese Grand Prix,8,gasly,13,103.87100000000001
2024,Chinese Grand Prix,8,ricciardo,14,103.843
2024,Chinese Grand Prix,8,hulkenberg,15,109.064
2024,Chinese Grand Prix,8,hamilton,16,103.769
2024,Chinese Grand Prix,8,kevin_magnussen,17,104.239
2024,Chinese Grand Prix,8,sargeant,18,104.213
2024,Chinese Grand Prix,8,tsunoda,19,108.43
2024,Chinese Grand Prix,8,zhou,20,109.47800000000001
2024,Chinese Grand Prix,9,max_verstappen,1,101.155
2024,Chinese Grand Prix,9,perez,2,101.768
2024,Chinese Grand Prix,9,norris,3,101.688
2024,Chinese Grand Prix,9,alonso,4,102.946
2024,Chinese Grand Prix,9,piastri,5,102.976
2024,Chinese Grand Prix,9,leclerc,6,102.189
2024,Chinese Grand Prix,9,russell,7,103.985
2024,Chinese Grand Prix,9,sainz,8,102.8
2024,Chinese Grand Prix,9,stroll,9,107.714
2024,Chinese Grand Prix,9,gasly,10,103.691
2024,Chinese Grand Prix,9,bottas,11,107.977
2024,Chinese Grand Prix,9,ricciardo,12,103.60499999999999
2024,Chinese Grand Prix,9,ocon,13,108.28999999999999
2024,Chinese Grand Prix,9,albon,14,108.37100000000001
2024,Chinese Grand Prix,9,kevin_magnussen,15,103.461
2024,Chinese Grand Prix,9,sargeant,16,103.23599999999999
2024,Chinese Grand Prix,9,hamilton,17,107.94200000000001
2024,Chinese Grand Prix,9,hulkenberg,18,119.939
2024,Chinese Grand Prix,9,tsunoda,19,119.845
2024,Chinese Grand Prix,9,zhou,20,121.214
2024,Chinese Grand Prix,10,max_verstappen,1,101.424
2024,Chinese Grand Prix,10,perez,2,101.84
2024,Chinese Grand Prix,10,norris,3,101.695
2024,Chinese Grand Prix,10,alonso,4,103.083
2024,Chinese Grand Prix,10,piastri,5,102.658
2024,Chinese Grand Prix,10,leclerc,6,102.324
2024,Chinese Grand Prix,10,russell,7,103.227
2024,Chinese Grand Prix,10,sainz,8,103.238
2024,Chinese Grand Prix,10,gasly,9,103.435
2024,Chinese Grand Prix,10,ricciardo,10,103.309
2024,Chinese Grand Prix,10,kevin_magnussen,11,103.28
2024,Chinese Grand Prix,10,sargeant,12,103.684
2024,Chinese Grand Prix,10,stroll,13,119.726
2024,Chinese Grand Prix,10,hulkenberg,14,101.429
2024,Chinese Grand Prix,10,bottas,15,121.016
2024,Chinese Grand Prix,10,ocon,16,120.652
2024,Chinese Grand Prix,10,tsunoda,17,102.17099999999999
2024,Chinese Grand Prix,10,albon,18,121.494
2024,Chinese Grand Prix,10,hamilton,19,118.90899999999999
2024,Chinese Grand Prix,10,zhou,20,101.765
2024,Chinese Grand Prix,11,max_verstappen,1,101.40100000000001
2024,Chinese Grand Prix,11,perez,2,101.767
2024,Chinese Grand Prix,11,norris,3,101.828
2024,Chinese Grand Prix,11,leclerc,4,102.128
2024,Chinese Grand Prix,11,piastri,5,103.456
2024,Chinese Grand Prix,11,sainz,6,103.299
2024,Chinese Grand Prix,11,alonso,7,108.048
2024,Chinese Grand Prix,11,russell,8,108.01599999999999
2024,Chinese Grand Prix,11,ricciardo,9,103.487
2024,Chinese Grand Prix,11,kevin_magnussen,10,103.549
2024,Chinese Grand Prix,11,gasly,11,108.72200000000001
2024,Chinese Grand Prix,11,sargeant,12,103.575
2024,Chinese Grand Prix,11,stroll,13,101.281
2024,Chinese Grand Prix,11,hulkenberg,14,101.42
2024,Chinese Grand Prix,11,bottas,15,101.27600000000001
2024,Chinese Grand Prix,11,ocon,16,101.47200000000001
2024,Chinese Grand Prix,11,tsunoda,17,101.593
2024,Chinese Grand Prix,11,hamilton,18,101.40899999999999
2024,Chinese Grand Prix,11,albon,19,102.937
2024,Chinese Grand Prix,11,zhou,20,101.833
2024,Chinese Grand Prix,12,max_verstappen,1,101.318
2024,Chinese Grand Prix,12,perez,2,102.26599999999999
2024,Chinese Grand Prix,12,norris,3,102.007
2024,Chinese Grand Prix,12,leclerc,4,101.939
2024,Chinese Grand Prix,12,piastri,5,102.975
2024,Chinese Grand Prix,12,sainz,6,102.60300000000001
2024,Chinese Grand Prix,12,ricciardo,7,103.11500000000001
2024,Chinese Grand Prix,12,kevin_magnussen,8,103.66499999999999
2024,Chinese Grand Prix,12,alonso,9,120.05
2024,Chinese Grand Prix,12,russell,10,118.003
2024,Chinese Grand Prix,12,stroll,11,102.009
2024,Chinese Grand Prix,12,sargeant,12,109.069
2024,Chinese Grand Prix,12,hulkenberg,13,101.821
2024,Chinese Grand Prix,12,bottas,14,101.994
2024,Chinese Grand Prix,12,ocon,15,101.793
2024,Chinese Grand Prix,12,tsunoda,16,102.304
2024,Chinese Grand Prix,12,hamilton,17,101.904
2024,Chinese Grand Prix,12,albon,18,102.15100000000001
2024,Chinese Grand Prix,12,zhou,19,101.928
2024,Chinese Grand Prix,12,gasly,20,137.655
2024,Chinese Grand Prix,13,max_verstappen,1,106.52600000000001
2024,Chinese Grand Prix,13,norris,2,101.805
2024,Chinese Grand Prix,13,perez,3,106.866
2024,Chinese Grand Prix,13,leclerc,4,102.07900000000001
2024,Chinese Grand Prix,13,piastri,5,102.87100000000001
2024,Chinese Grand Prix,13,sainz,6,102.4
2024,Chinese Grand Prix,13,ricciardo,7,103.01599999999999
2024,Chinese Grand Prix,13,alonso,8,102.256
2024,Chinese Grand Prix,13,russell,9,100.785
2024,Chinese Grand Prix,13,kevin_magnussen,10,104.59
2024,Chinese Grand Prix,13,stroll,11,101.47200000000001
2024,Chinese Grand Prix,13,hulkenberg,12,102.061
2024,Chinese Grand Prix,13,bottas,13,102.144
2024,Chinese Grand Prix,13,ocon,14,102.193
2024,Chinese Grand Prix,13,hamilton,15,101.92699999999999
2024,Chinese Grand Prix,13,tsunoda,16,103.531
2024,Chinese Grand Prix,13,albon,17,102.608
2024,Chinese Grand Prix,13,zhou,18,102.212
2024,Chinese Grand Prix,13,sargeant,19,120.228
2024,Chinese Grand Prix,13,gasly,20,101.071
2024,Chinese Grand Prix,14,norris,1,101.656
2024,Chinese Grand Prix,14,leclerc,2,101.812
2024,Chinese Grand Prix,14,max_verstappen,3,119.074
2024,Chinese Grand Prix,14,piastri,4,103.13900000000001
2024,Chinese Grand Prix,14,sainz,5,103.087
2024,Chinese Grand Prix,14,perez,6,118.255
2024,Chinese Grand Prix,14,alonso,7,100.944
2024,Chinese Grand Prix,14,russell,8,101.75399999999999
2024,Chinese Grand Prix,14,ricciardo,9,107.80199999999999
2024,Chinese Grand Prix,14,kevin_magnussen,10,103.959
2024,Chinese Grand Prix,14,stroll,11,101.825
2024,Chinese Grand Prix,14,hulkenberg,12,102.12299999999999
2024,Chinese Grand Prix,14,bottas,13,102.35900000000001
2024,Chinese Grand Prix,14,ocon,14,102.112
2024,Chinese Grand Prix,14,hamilton,15,101.72
2024,Chinese Grand Prix,14,tsunoda,16,102.50999999999999
2024,Chinese Grand Prix,14,albon,17,103.274
2024,Chinese Grand Prix,14,zhou,18,102.626
2024,Chinese Grand Prix,14,sargeant,19,101.0
2024,Chinese Grand Prix,14,gasly,20,101.893
2024,Chinese Grand Prix,15,norris,1,102.03999999999999
2024,Chinese Grand Prix,15,leclerc,2,101.864
2024,Chinese Grand Prix,15,max_verstappen,3,99.59100000000001
2024,Chinese Grand Prix,15,piastri,4,102.64500000000001
2024,Chinese Grand Prix,15,sainz,5,102.792
2024,Chinese Grand Prix,15,perez,6,100.038
2024,Chinese Grand Prix,15,alonso,7,100.983
2024,Chinese Grand Prix,15,russell,8,101.30799999999999
2024,Chinese Grand Prix,15,stroll,9,101.47
2024,Chinese Grand Prix,15,kevin_magnussen,10,104.46600000000001
2024,Chinese Grand Prix,15,hulkenberg,11,102.408
2024,Chinese Grand Prix,15,bottas,12,102.39099999999999
2024,Chinese Grand Prix,15,ocon,13,102.357
2024,Chinese Grand Prix,15,hamilton,14,102.314
2024,Chinese Grand Prix,15,tsunoda,15,102.294
2024,Chinese Grand Prix,15,albon,16,102.762
2024,Chinese Grand Prix,15,zhou,17,102.994
2024,Chinese Grand Prix,15,ricciardo,18,120.257
2024,Chinese Grand Prix,15,sargeant,19,101.741
2024,Chinese Grand Prix,15,gasly,20,101.679
2024,Chinese Grand Prix,16,norris,1,101.795
2024,Chinese Grand Prix,16,max_verstappen,2,99.985
2024,Chinese Grand Prix,16,leclerc,3,102.729
2024,Chinese Grand Prix,16,sainz,4,102.693
2024,Chinese Grand Prix,16,perez,5,100.556
2024,Chinese Grand Prix,16,piastri,6,107.643
2024,Chinese Grand Prix,16,alonso,7,101.274
2024,Chinese Grand Prix,16,russell,8,101.4
2024,Chinese Grand Prix,16,stroll,9,101.816
2024,Chinese Grand Prix,16,kevin_magnussen,10,103.648
2024,Chinese Grand Prix,16,hulkenberg,11,102.5
2024,Chinese Grand Prix,16,bottas,12,102.215
2024,Chinese Grand Prix,16,ocon,13,102.443
2024,Chinese Grand Prix,16,hamilton,14,102.531
2024,Chinese Grand Prix,16,tsunoda,15,102.52799999999999
2024,Chinese Grand Prix,16,albon,16,102.61099999999999
2024,Chinese Grand Prix,16,ricciardo,17,100.994
2024,Chinese Grand Prix,16,zhou,18,103.24000000000001
2024,Chinese Grand Prix,16,sargeant,19,102.441
2024,Chinese Grand Prix,16,gasly,20,102.107
2024,Chinese Grand Prix,17,norris,1,101.7
2024,Chinese Grand Prix,17,max_verstappen,2,99.519
2024,Chinese Grand Prix,17,leclerc,3,101.979
2024,Chinese Grand Prix,17,perez,4,102.10300000000001
2024,Chinese Grand Prix,17,sainz,5,107.863
2024,Chinese Grand Prix,17,alonso,6,101.251
2024,Chinese Grand Prix,17,russell,7,101.376
2024,Chinese Grand Prix,17,stroll,8,101.721
2024,Chinese Grand Prix,17,piastri,9,119.282
2024,Chinese Grand Prix,17,hulkenberg,10,101.955
2024,Chinese Grand Prix,17,bottas,11,102.606
2024,Chinese Grand Prix,17,ocon,12,102.55
2024,Chinese Grand Prix,17,hamilton,13,102.223
2024,Chinese Grand Prix,17,kevin_magnussen,14,110.262
2024,Chinese Grand Prix,17,tsunoda,15,102.441
2024,Chinese Grand Prix,17,ricciardo,16,101.077
2024,Chinese Grand Prix,17,albon,17,103.118
2024,Chinese Grand Prix,17,zhou,18,103.189
2024,Chinese Grand Prix,17,sargeant,19,102.275
2024,Chinese Grand Prix,17,gasly,20,101.956
2024,Chinese Grand Prix,18,norris,1,101.994
2024,Chinese Grand Prix,18,max_verstappen,2,100.07
2024,Chinese Grand Prix,18,leclerc,3,102.114
2024,Chinese Grand Prix,18,perez,4,100.199
2024,Chinese Grand Prix,18,alonso,5,101.229
2024,Chinese Grand Prix,18,russell,6,101.491
2024,Chinese Grand Prix,18,piastri,7,99.739
2024,Chinese Grand Prix,18,stroll,8,102.436
2024,Chinese Grand Prix,18,sainz,9,118.852
2024,Chinese Grand Prix,18,hulkenberg,10,103.019
2024,Chinese Grand Prix,18,bottas,11,102.768
2024,Chinese Grand Prix,18,ocon,12,102.48599999999999
2024,Chinese Grand Prix,18,hamilton,13,102.564
2024,Chinese Grand Prix,18,tsunoda,14,102.628
2024,Chinese Grand Prix,18,ricciardo,15,101.542
2024,Chinese Grand Prix,18,albon,16,103.00399999999999
2024,Chinese Grand Prix,18,zhou,17,102.887
2024,Chinese Grand Prix,18,sargeant,18,102.301
2024,Chinese Grand Prix,18,gasly,19,101.812
2024,Chinese Grand Prix,18,kevin_magnussen,20,120.904
2024,Chinese Grand Prix,19,max_verstappen,1,100.13900000000001
2024,Chinese Grand Prix,19,norris,2,102.658
2024,Chinese Grand Prix,19,leclerc,3,101.982
2024,Chinese Grand Prix,19,perez,4,100.313
2024,Chinese Grand Prix,19,alonso,5,101.459
2024,Chinese Grand Prix,19,russell,6,101.416
2024,Chinese Grand Prix,19,piastri,7,100.632
2024,Chinese Grand Prix,19,stroll,8,102.334
2024,Chinese Grand Prix,19,sainz,9,99.76400000000001
2024,Chinese Grand Prix,19,hulkenberg,10,102.465
2024,Chinese Grand Prix,19,bottas,11,102.25200000000001
2024,Chinese Grand Prix,19,ocon,12,102.544
2024,Chinese Grand Prix,19,hamilton,13,102.854
2024,Chinese Grand Prix,19,ricciardo,14,101.955
2024,Chinese Grand Prix,19,tsunoda,15,103.22399999999999
2024,Chinese Grand Prix,19,albon,16,103.187
2024,Chinese Grand Prix,19,zhou,17,102.827
2024,Chinese Grand Prix,19,sargeant,18,102.59
2024,Chinese Grand Prix,19,gasly,19,102.136
2024,Chinese Grand Prix,19,kevin_magnussen,20,101.106
2024,Chinese Grand Prix,20,max_verstappen,1,100.081
2024,Chinese Grand Prix,20,norris,2,102.167
2024,Chinese Grand Prix,20,leclerc,3,102.041
2024,Chinese Grand Prix,20,perez,4,100.52199999999999
2024,Chinese Grand Prix,20,alonso,5,101.64
2024,Chinese Grand Prix,20,russell,6,102.06700000000001
2024,Chinese Grand Prix,20,piastri,7,100.47800000000001
2024,Chinese Grand Prix,20,stroll,8,102.095
2024,Chinese Grand Prix,20,sainz,9,100.661
2024,Chinese Grand Prix,20,hulkenberg,10,102.187
2024,Chinese Grand Prix,20,ocon,11,102.59899999999999
2024,Chinese Grand Prix,20,hamilton,12,103.11500000000001
2024,Chinese Grand Prix,20,ricciardo,13,101.81700000000001
2024,Chinese Grand Prix,20,tsunoda,14,103.174
2024,Chinese Grand Prix,20,albon,15,103.186
2024,Chinese Grand Prix,20,zhou,16,103.17
2024,Chinese Grand Prix,20,sargeant,17,103.203
2024,Chinese Grand Prix,20,gasly,18,102.229
2024,Chinese Grand Prix,20,kevin_magnussen,19,101.312
2024,Chinese Grand Prix,21,max_verstappen,1,100.49000000000001
2024,Chinese Grand Prix,21,norris,2,103.566
2024,Chinese Grand Prix,21,perez,3,107.126
2024,Chinese Grand Prix,21,leclerc,4,111.969
2024,Chinese Grand Prix,21,alonso,5,110.904
2024,Chinese Grand Prix,21,russell,6,112.13
2024,Chinese Grand Prix,21,piastri,7,112.541
2024,Chinese Grand Prix,21,sainz,8,115.80799999999999
2024,Chinese Grand Prix,21,stroll,9,118.981
2024,Chinese Grand Prix,21,hulkenberg,10,117.61099999999999
2024,Chinese Grand Prix,21,ocon,11,117.545
2024,Chinese Grand Prix,21,ricciardo,12,119.37100000000001
2024,Chinese Grand Prix,21,tsunoda,13,119.83
2024,Chinese Grand Prix,21,hamilton,14,122.779
2024,Chinese Grand Prix,21,albon,15,120.728
2024,Chinese Grand Prix,21,zhou,16,121.981
2024,Chinese Grand Prix,21,sargeant,17,122.122
2024,Chinese Grand Prix,21,gasly,18,123.25
2024,Chinese Grand Prix,21,kevin_magnussen,19,123.843
2024,Chinese Grand Prix,22,max_verstappen,1,134.296
2024,Chinese Grand Prix,22,norris,2,138.64600000000002
2024,Chinese Grand Prix,22,perez,3,133.674
2024,Chinese Grand Prix,22,alonso,4,133.864
2024,Chinese Grand Prix,22,leclerc,5,150.20499999999998
2024,Chinese Grand Prix,22,russell,6,133.433
2024,Chinese Grand Prix,22,piastri,7,135.352
2024,Chinese Grand Prix,22,sainz,8,134.775
2024,Chinese Grand Prix,22,hulkenberg,9,132.713
2024,Chinese Grand Prix,22,ocon,10,135.159
2024,Chinese Grand Prix,22,ricciardo,11,134.125
2024,Chinese Grand Prix,22,tsunoda,12,133.79
2024,Chinese Grand Prix,22,stroll,13,150.849
2024,Chinese Grand Prix,22,albon,14,133.878
2024,Chinese Grand Prix,22,zhou,15,133.883
2024,Chinese Grand Prix,22,sargeant,16,133.694
2024,Chinese Grand Prix,22,hamilton,17,149.397
2024,Chinese Grand Prix,22,gasly,18,134.094
2024,Chinese Grand Prix,22,kevin_magnussen,19,135.385
2024,Chinese Grand Prix,23,max_verstappen,1,137.938
2024,Chinese Grand Prix,23,perez,2,137.492
2024,Chinese Grand Prix,23,norris,3,148.677
2024,Chinese Grand Prix,23,leclerc,4,132.911
2024,Chinese Grand Prix,23,alonso,5,137.153
2024,Chinese Grand Prix,23,piastri,6,132.376
2024,Chinese Grand Prix,23,russell,7,138.074
2024,Chinese Grand Prix,23,sainz,8,133.108
2024,Chinese Grand Prix,23,hulkenberg,9,137.671
2024,Chinese Grand Prix,23,ricciardo,10,132.827
2024,Chinese Grand Prix,23,ocon,11,137.613
2024,Chinese Grand Prix,23,stroll,12,132.612
2024,Chinese Grand Prix,23,tsunoda,13,137.702
2024,Chinese Grand Prix,23,albon,14,136.59
2024,Chinese Grand Prix,23,sargeant,15,133.935
2024,Chinese Grand Prix,23,zhou,16,137.614
2024,Chinese Grand Prix,23,hamilton,17,133.536
2024,Chinese Grand Prix,23,kevin_magnussen,18,132.117
2024,Chinese Grand Prix,23,gasly,19,138.481
2024,Chinese Grand Prix,24,max_verstappen,1,166.284
2024,Chinese Grand Prix,24,norris,2,146.575
2024,Chinese Grand Prix,24,leclerc,3,136.84199999999998
2024,Chinese Grand Prix,24,perez,4,152.493
2024,Chinese Grand Prix,24,piastri,5,137.575
2024,Chinese Grand Prix,24,sainz,6,133.409
2024,Chinese Grand Prix,24,alonso,7,148.542
2024,Chinese Grand Prix,24,russell,8,148.872
2024,Chinese Grand Prix,24,ricciardo,9,132.652
2024,Chinese Grand Prix,24,stroll,10,132.862
2024,Chinese Grand Prix,24,hulkenberg,11,150.375
2024,Chinese Grand Prix,24,sargeant,12,135.351
2024,Chinese Grand Prix,24,ocon,13,148.655
2024,Chinese Grand Prix,24,hamilton,14,133.117
2024,Chinese Grand Prix,24,kevin_magnussen,15,132.967
2024,Chinese Grand Prix,24,tsunoda,16,149.433
2024,Chinese Grand Prix,24,albon,17,149.799
2024,Chinese Grand Prix,24,zhou,18,152.471
2024,Chinese Grand Prix,24,gasly,19,149.898
2024,Chinese Grand Prix,25,max_verstappen,1,145.05
2024,Chinese Grand Prix,25,norris,2,145.105
2024,Chinese Grand Prix,25,leclerc,3,145.209
2024,Chinese Grand Prix,25,perez,4,144.356
2024,Chinese Grand Prix,25,sainz,5,136.459
2024,Chinese Grand Prix,25,alonso,6,135.201
2024,Chinese Grand Prix,25,russell,7,131.356
2024,Chinese Grand Prix,25,piastri,8,145.072
2024,Chinese Grand Prix,25,ricciardo,9,128.183
2024,Chinese Grand Prix,25,stroll,10,127.034
2024,Chinese Grand Prix,25,hulkenberg,11,119.529
2024,Chinese Grand Prix,25,ocon,12,116.221
2024,Chinese Grand Prix,25,hamilton,13,114.977
2024,Chinese Grand Prix,25,kevin_magnussen,14,114.289
2024,Chinese Grand Prix,25,tsunoda,15,114.27000000000001
2024,Chinese Grand Prix,25,albon,16,111.95400000000001
2024,Chinese Grand Prix,25,sargeant,17,126.753
2024,Chinese Grand Prix,25,zhou,18,109.955
2024,Chinese Grand Prix,25,gasly,19,109.465
2024,Chinese Grand Prix,26,max_verstappen,1,157.34199999999998
2024,Chinese Grand Prix,26,norris,2,156.877
2024,Chinese Grand Prix,26,leclerc,3,155.69
2024,Chinese Grand Prix,26,perez,4,155.243
2024,Chinese Grand Prix,26,sainz,5,153.864
2024,Chinese Grand Prix,26,alonso,6,151.709
2024,Chinese Grand Prix,26,russell,7,151.943
2024,Chinese Grand Prix,26,piastri,8,151.077
2024,Chinese Grand Prix,26,hulkenberg,9,147.733
2024,Chinese Grand Prix,26,ricciardo,10,152.359
2024,Chinese Grand Prix,26,ocon,11,147.921
