race_number,Driver,starting_position,finishing_position,race_time,strategy,pit_laps,overtakes,number_of_laps_completed,lap_times
3,daniel-ricciardo,18,16,5423.186386475238,"['medium', 'soft', 'hard']","[22, 42]",6,66,"[np.float64(86.5134500513455), np.float64(79.86157039311718), np.float64(81.46723153583825), np.float64(81.86304765157824), np.float64(80.80255011116246), np.float64(80.73391921259689), np.float64(81.23681362709672), np.float64(81.11030694255716), np.float64(80.68657852417394), np.float64(80.64058466876382), np.float64(80.19211422634747), np.float64(81.16420528059417), np.float64(80.96176933276023), np.float64(81.43133380174542), np.float64(81.15342988637411), np.float64(82.33827373141634), np.float64(81.69274007250608), np.float64(81.14706797283968), np.float64(82.74341495221499), np.float64(82.5040462072723), np.float64(82.62452641569469), np.float64(83.36863827111323), np.float64(105.39511338246704), np.float64(78.4795330560561), np.float64(78.53636495663658), np.float64(79.14283049062675), np.float64(78.70209780977204), np.float64(79.05094521522228), np.float64(78.31879337409606), np.float64(78.48909056241011), np.float64(78.29110734844174), np.float64(78.75379893348821), np.float64(79.64773704736533), np.float64(78.44067840713868), np.float64(78.85641380516275), np.float64(79.84388243755643), np.float64(80.97619145962098), np.float64(80.3479736368166), np.float64(80.9383187944942), np.float64(81.60191723470103), np.float64(81.21690904563776), np.float64(80.67377397911275), np.float64(104.75224200667148), np.float64(78.76782185016174), np.float64(79.1698787912327), np.float64(79.46256269823441), np.float64(79.78124331185988), np.float64(78.90254556105162), np.float64(81.23559468978326), np.float64(80.87264882549984), np.float64(79.3068162631541), np.float64(79.75215290811234), np.float64(80.0465179159113), np.float64(78.76761504763627), np.float64(78.82181027385639), np.float64(78.6898304292154), np.float64(79.99541138457276), np.float64(78.80082829100157), np.float64(79.13869162603649), np.float64(79.18219028836816), np.float64(80.04610168683718), np.float64(79.74591877785673), np.float64(80.13303883461404), np.float64(78.64954731647191), np.float64(79.76018106891996), np.float64(79.09487531133637)]"
3,alexander-albon,19,18,5428.455174867116,"['soft', 'medium', 'medium']","[21, 43]",4,66,"[np.float64(84.93686457128146), np.float64(80.82670885871623), np.float64(81.49831460327749), np.float64(80.57844687918073), np.float64(81.13070705218239), np.float64(80.77015970191255), np.float64(80.2909089279698), np.float64(80.97010812524796), np.float64(80.290961066531), np.float64(80.7633205749964), np.float64(80.50292539473442), np.float64(80.19991129662998), np.float64(81.42503768150833), np.float64(80.41308393135961), np.float64(81.87787168723781), np.float64(81.21465332769908), np.float64(80.9133537262579), np.float64(82.24955856677802), np.float64(81.98994465052061), np.float64(83.34657184155353), np.float64(81.94250608287881), np.float64(105.20901281619224), np.float64(80.12805844872771), np.float64(80.20544536551041), np.float64(79.36258760571259), np.float64(79.59819157056613), np.float64(80.7262327851484), np.float64(80.22581847876326), np.float64(80.14526495799687), np.float64(79.64427885918825), np.float64(80.44161197427718), np.float64(81.08155480844032), np.float64(80.79585192956677), np.float64(80.89132769232991), np.float64(81.0950619190604), np.float64(80.91636171221208), np.float64(81.5110998643449), np.float64(81.4814080389933), np.float64(81.47675818512386), np.float64(81.96499572002206), np.float64(81.25172581833536), np.float64(81.04872357944467), np.float64(81.32548097328892), np.float64(104.26879334316897), np.float64(78.87361660228245), np.float64(78.98223521590705), np.float64(79.40142031150458), np.float64(79.03875603981894), np.float64(79.8602935551045), np.float64(77.48493622587), np.float64(77.99465383538613), np.float64(78.51667703080554), np.float64(78.86543450876842), np.float64(79.3023777750464), np.float64(78.44544254964336), np.float64(79.26687315199237), np.float64(79.49371605073797), np.float64(80.65549211392002), np.float64(79.66168154158412), np.float64(79.89220520703432), np.float64(80.78719529768533), np.float64(81.2387360073361), np.float64(80.38447805050366), np.float64(81.05761469374757), np.float64(79.85476164556997), np.float64(80.90830708612967)]"
3,yuki-tsunoda,17,19,5428.770571432515,"['soft', 'hard', 'soft']","[19, 50]",5,66,"[np.float64(84.36662247645388), np.float64(80.30604289690017), np.float64(80.61458630573054), np.float64(80.0325525330273), np.float64(79.7979457884322), np.float64(79.51279677934258), np.float64(80.30988743525525), np.float64(79.46006720698887), np.float64(79.94187328955435), np.float64(79.61289018976812), np.float64(80.36727974626226), np.float64(80.8760646716664), np.float64(80.94325313035917), np.float64(80.01469347695718), np.float64(80.67906162347434), np.float64(81.74602459689693), np.float64(80.59163312744101), np.float64(82.04865222773958), np.float64(81.05287772148368), np.float64(104.61379191788953), np.float64(80.14313336737744), np.float64(80.83446346755403), np.float64(80.49996764937121), np.float64(80.47063903960036), np.float64(80.91260050541023), np.float64(80.49761066390265), np.float64(79.5360495640125), np.float64(79.74925006108926), np.float64(80.8198241357354), np.float64(80.73894069169027), np.float64(80.07745699342692), np.float64(80.38311585856312), np.float64(80.97574487665669), np.float64(80.86948969826837), np.float64(80.84897300050535), np.float64(80.8387721057295), np.float64(80.61089306307498), np.float64(80.09216843864544), np.float64(80.55219146634983), np.float64(80.20884386172074), np.float64(80.53776029830898), np.float64(80.42760928110687), np.float64(80.16474684589315), np.float64(81.14559200001219), np.float64(81.19807082976592), np.float64(81.22692832689319), np.float64(80.18876012562373), np.float64(81.55083026153774), np.float64(81.80139003125646), np.float64(82.042476040742), np.float64(104.65696356329056), np.float64(77.02824235414826), np.float64(76.76303132801633), np.float64(76.88323234596317), np.float64(76.75705210823726), np.float64(76.34612013004413), np.float64(76.89023082360274), np.float64(76.74316613883396), np.float64(77.2763247770329), np.float64(77.03941647678701), np.float64(77.95011154860617), np.float64(78.10285814189514), np.float64(78.70345997619434), np.float64(78.64721445796178), np.float64(78.6141575712507), np.float64(78.78523135862291)]"
3,logan-sargeant,20,20,5432.809470682507,"['soft', 'medium', 'soft']","[18, 39]",5,66,"[np.float64(85.52011279686677), np.float64(80.98265819436229), np.float64(81.01066492817083), np.float64(81.82632339939492), np.float64(80.55262431860262), np.float64(81.31823725668166), np.float64(80.59721977129327), np.float64(80.88431033648966), np.float64(80.27775619354932), np.float64(80.95509424682554), np.float64(80.41033117988498), np.float64(80.8545364363296), np.float64(81.42204744117319), np.float64(81.30077764096391), np.float64(81.26297314916083), np.float64(82.53403885024623), np.float64(81.23114782239547), np.float64(81.57336902303766), np.float64(105.74881714460341), np.float64(79.65703059779878), np.float64(81.02795343085728), np.float64(81.34015887922503), np.float64(80.46513441032408), np.float64(80.60615735512035), np.float64(79.67620895250015), np.float64(79.51751283368125), np.float64(80.85371046063307), np.float64(80.05666935798801), np.float64(80.29294784009684), np.float64(80.01174198686203), np.float64(80.30940358682867), np.float64(81.23136945318561), np.float64(81.19961349046731), np.float64(81.31143603317315), np.float64(81.54690660944317), np.float64(80.86636885632694), np.float64(81.95097810215852), np.float64(81.96142823318544), np.float64(81.69760335092766), np.float64(104.4301665956808), np.float64(78.58206256820567), np.float64(77.42952364146694), np.float64(78.00601110851078), np.float64(78.63731845854173), np.float64(78.99564521476492), np.float64(78.8045070634533), np.float64(77.94230707428197), np.float64(78.43617157525233), np.float64(79.95201555125524), np.float64(78.77224092937772), np.float64(78.83905211291471), np.float64(79.50085141563751), np.float64(79.13125994228625), np.float64(79.35268851354692), np.float64(79.71188725364891), np.float64(79.38044092370838), np.float64(79.39807618371904), np.float64(80.81610034201718), np.float64(79.86836272574352), np.float64(80.58752464042163), np.float64(80.96534839815725), np.float64(81.6729323360995), np.float64(81.58212827366287), np.float64(81.94574960365932), np.float64(83.4780151440819), np.float64(82.0920081644445)]"
4,lando-norris,1,1,5252.959306378469,"['medium', 'medium', 'soft']","[19, 41]",6,66,"[np.float64(86.09231838178502), np.float64(81.4414776461273), np.float64(79.64307634357804), np.float64(80.34143949848827), np.float64(80.93413975566102), np.float64(80.49115411863094), np.float64(80.59738106754692), np.float64(81.13619174449418), np.float64(79.4207399097923), np.float64(80.44578358983465), np.float64(78.89303660504413), np.float64(80.83402827104958), np.float64(78.78016494905806), np.float64(80.94689124035243), np.float64(80.67501154085265), np.float64(79.89191709691418), np.float64(80.20971831118855), np.float64(79.5994550481367), np.float64(82.12801850170464), np.float64(103.7710323481456), np.float64(77.90430682051033), np.float64(77.98433174163685), np.float64(78.36120066859604), np.float64(77.44043057323421), np.float64(78.17069871531281), np.float64(77.7002154657082), np.float64(78.38087781219653), np.float64(78.53553938722702), np.float64(77.32482955682876), np.float64(78.78829758496501), np.float64(77.58551184473858), np.float64(77.47532105223777), np.float64(78.07950603438618), np.float64(78.26537117359136), np.float64(77.95773989413036), np.float64(79.19503274373795), np.float64(79.13971584856137), np.float64(78.35127462691682), np.float64(78.70928817002903), np.float64(79.49621131872809), np.float64(79.18572851165491), np.float64(101.89859270001377), np.float64(76.21719267118162), np.float64(76.36342960292421), np.float64(75.7025024500784), np.float64(76.25738905575749), np.float64(75.19497749722468), np.float64(75.43258705819548), np.float64(76.23679476356476), np.float64(76.79429259450359), np.float64(76.4235381082085), np.float64(76.99918258087254), np.float64(76.26026201179724), np.float64(76.9298615196098), np.float64(76.73849979008175), np.float64(76.27891069314249), np.float64(76.41454761779443), np.float64(76.62504821042887), np.float64(77.42122420118169), np.float64(77.00242606094388), np.float64(78.51900496868763), np.float64(78.74418723092748), np.float64(77.84755107145061), np.float64(78.14689157816848), np.float64(78.92946229827824), np.float64(79.5152442062913)]"
4,max-verstappen,2,2,5263.467211287022,"['medium', 'soft', 'medium']","[21, 41]",1,66,"[np.float64(85.12859027410029), np.float64(80.41713378790078), np.float64(81.18785078779563), np.float64(80.6902230760276), np.float64(80.89961634056897), np.float64(80.51992873667564), np.float64(81.08699507955905), np.float64(81.16415711466472), np.float64(81.11469737508067), np.float64(81.73661312677405), np.float64(81.17879139913235), np.float64(81.18687530794283), np.float64(82.28589027502117), np.float64(81.97072631181742), np.float64(81.82461272140513), np.float64(82.6684384839931), np.float64(82.58307648546885), np.float64(82.84419504984731), np.float64(82.44713197341298), np.float64(82.2637098116217), np.float64(82.64489874857269), np.float64(106.36680420832634), np.float64(76.60766784932417), np.float64(77.0610428323662), np.float64(76.82592467823402), np.float64(76.7618374408339), np.float64(76.93237822563877), np.float64(76.43582373685416), np.float64(76.53814351655507), np.float64(77.80963206811641), np.float64(77.77493120814384), np.float64(77.32895321088677), np.float64(78.10584480919779), np.float64(78.26246506634267), np.float64(78.1198176028591), np.float64(79.06977028787288), np.float64(79.14526174757361), np.float64(79.1640116095561), np.float64(78.21496035976148), np.float64(79.06468975619927), np.float64(79.41078100324863), np.float64(102.62969797559644), np.float64(77.15916528450958), np.float64(76.45775974413101), np.float64(77.29250486044538), np.float64(76.53902952656516), np.float64(76.19764267542122), np.float64(77.19967867759449), np.float64(77.34074475384062), np.float64(76.29102809552961), np.float64(76.38404603627227), np.float64(76.25423866095507), np.float64(77.36529614699927), np.float64(77.11292420006936), np.float64(76.73203054948863), np.float64(76.59511634029555), np.float64(77.00423878896463), np.float64(77.18313985783595), np.float64(77.8611980321884), np.float64(77.45826305999195), np.float64(77.75638540345618), np.float64(78.38519704948796), np.float64(78.17527394243368), np.float64(78.64213804721449), np.float64(79.26610359370049), np.float64(79.45532946006736)]"
4,carlos-sainz-jr,6,3,5285.951889575564,"['soft', 'medium', 'soft']","[21, 44]",8,66,"[np.float64(82.49852165388572), np.float64(79.40475762864547), np.float64(78.35851285747285), np.float64(79.8745088259138), np.float64(78.21153434698965), np.float64(78.0246934864293), np.float64(79.55905199454442), np.float64(78.70411913477426), np.float64(79.7463155020177), np.float64(78.23855684053193), np.float64(81.37662122107132), np.float64(79.80820277259579), np.float64(79.67194791163107), np.float64(79.5903228252617), np.float64(79.45611456106819), np.float64(81.02860091851436), np.float64(80.97969920077199), np.float64(80.57333213075313), np.float64(80.21215036115187), np.float64(81.19440953275578), np.float64(80.50103334096173), np.float64(104.16928543554485), np.float64(77.57921018169321), np.float64(78.43893028449271), np.float64(78.37917702156092), np.float64(77.84850337732485), np.float64(77.84587047718273), np.float64(78.07102277028241), np.float64(77.76027128143164), np.float64(77.97811600980731), np.float64(77.88322810229805), np.float64(78.82518466602521), np.float64(77.48386940345289), np.float64(78.12868088163536), np.float64(78.43992928249362), np.float64(78.14281540247035), np.float64(77.8938389701765), np.float64(79.13093717463384), np.float64(79.3706243881294), np.float64(79.23632359483467), np.float64(79.01527530613048), np.float64(78.88362482473602), np.float64(79.91020936328361), np.float64(79.10072186128473), np.float64(102.88929345110049), np.float64(76.49114712377545), np.float64(75.92575496614042), np.float64(75.98073850487802), np.float64(76.50080634755669), np.float64(75.88181580053826), np.float64(75.96074963279051), np.float64(76.5573695370498), np.float64(77.40589263767583), np.float64(75.81327795054477), np.float64(75.62629978609237), np.float64(76.1967674544221), np.float64(76.48957589290195), np.float64(76.56377983028314), np.float64(76.96474567753395), np.float64(77.39075103721017), np.float64(78.00385470569098), np.float64(78.05628868911087), np.float64(77.79908935863911), np.float64(77.39126422882136), np.float64(77.59711265552856), np.float64(78.57157147491121)]"
4,charles-leclerc,5,4,5308.379381751802,"['medium', 'soft', 'medium']","[20, 39]",10,66,"[np.float64(83.69719187326659), np.float64(80.83744562496032), np.float64(78.95243113704824), np.float64(80.65444497194957), np.float64(79.64282601428441), np.float64(80.79845923623829), np.float64(79.71501164544689), np.float64(79.78133448478341), np.float64(79.43065744444523), np.float64(80.96150152916846), np.float64(79.89646613337956), np.float64(80.66652619865833), np.float64(79.95764186940309), np.float64(80.9475797698639), np.float64(80.70923636713307), np.float64(80.65822076809658), np.float64(80.38786091507285), np.float64(82.27139605943397), np.float64(81.951306381246), np.float64(80.91202722359908), np.float64(105.40938534286515), np.float64(78.06110562439655), np.float64(77.49467984304437), np.float64(78.08241299745069), np.float64(78.4094549289999), np.float64(77.78423228955913), np.float64(78.22688523008095), np.float64(77.7467323585259), np.float64(77.68437854908859), np.float64(78.17506438910483), np.float64(77.89570649341995), np.float64(78.70079690450001), np.float64(78.29204156516346), np.float64(77.90478791166825), np.float64(78.74266006334021), np.float64(79.10055418686449), np.float64(78.57739385169822), np.float64(78.50457838690046), np.float64(79.0479720124502), np.float64(101.54798167664313), np.float64(77.30353608161225), np.float64(76.54830029872636), np.float64(78.00601539008885), np.float64(76.2899089390532), np.float64(76.62928626564302), np.float64(76.99654734489367), np.float64(77.6263699363008), np.float64(78.01601613443614), np.float64(76.98946626913384), np.float64(76.89701372418989), np.float64(77.72996856106914), np.float64(77.92217460500927), np.float64(77.95826275316857), np.float64(78.54796355534826), np.float64(77.54893306335516), np.float64(78.1333798602321), np.float64(78.39301911506021), np.float64(78.2862195189761), np.float64(78.8689404911829), np.float64(79.12529556653783), np.float64(79.03372177333613), np.float64(79.03303968624162), np.float64(78.9947794826823), np.float64(79.26002513572678), np.float64(79.5175274778598), np.float64(80.5665534968222)]"
4,esteban-ocon,10,5,5313.798255766644,"['soft', 'medium', 'soft']","[20, 42]",12,66,"[np.float64(83.87755176352255), np.float64(79.28147218354525), np.float64(79.70472935105067), np.float64(78.99301766764513), np.float64(79.67849003147657), np.float64(79.02863439361579), np.float64(80.44151939152572), np.float64(80.2587609221258), np.float64(79.85139585015298), np.float64(78.98843596730846), np.float64(79.37603802505681), np.float64(79.76910830365196), np.float64(80.4905818820766), np.float64(80.81117317423745), np.float64(79.52561425214488), np.float64(81.37489286741139), np.float64(81.67238622818839), np.float64(81.74367113969416), np.float64(81.74549729570376), np.float64(82.00793323276719), np.float64(103.54875019149155), np.float64(78.97166123422342), np.float64(79.07818979882055), np.float64(79.44514976650692), np.float64(78.6292726659886), np.float64(78.49102664358335), np.float64(77.98340113664834), np.float64(78.89219359985866), np.float64(79.03265576886835), np.float64(79.05683103197403), np.float64(79.20645961251229), np.float64(79.06587680372466), np.float64(79.43141657956383), np.float64(78.54068950926167), np.float64(78.40254509763682), np.float64(78.64793051787035), np.float64(79.74728680059228), np.float64(79.93373379449575), np.float64(80.14173562508128), np.float64(80.03449154884295), np.float64(79.44191871310659), np.float64(80.78306567120569), np.float64(103.48483266715274), np.float64(75.90849818119779), np.float64(75.92512152540621), np.float64(76.94975055286152), np.float64(75.84801431224052), np.float64(76.56953785339343), np.float64(76.50314775875285), np.float64(76.12279728950676), np.float64(77.24948415836577), np.float64(77.399295923377), np.float64(76.94254397548903), np.float64(77.08138654859921), np.float64(76.82791837105412), np.float64(76.6227562772051), np.float64(77.74082540962338), np.float64(77.29662455325358), np.float64(77.87355911414132), np.float64(78.02988586727173), np.float64(77.85141038484507), np.float64(78.23874713091362), np.float64(79.45308481364502), np.float64(79.23956178760129), np.float64(79.3670758979771), np.float64(80.27143533514617)]"
4,george-russell,4,6,5332.987664872785,"['soft', 'hard', 'soft']","[18, 49]",8,66,"[np.float64(82.28240504771831), np.float64(79.953540679008), np.float64(78.82017622189188), np.float64(79.11632286486049), np.float64(79.50003374349293), np.float64(79.76939399421913), np.float64(79.45790458055858), np.float64(80.58637916073441), np.float64(79.65622116490053), np.float64(79.4891664781102), np.float64(79.45724050891079), np.float64(79.65669408631584), np.float64(79.85307491458151), np.float64(80.8499809615946), np.float64(79.97580478106735), np.float64(81.42269048988064), np.float64(81.21858678313932), np.float64(81.2438547953135), np.float64(103.80280738136202), np.float64(79.31747085473044), np.float64(80.19842261156077), np.float64(80.7503531473787), np.float64(79.19836558704475), np.float64(79.66388530599389), np.float64(79.02273028580714), np.float64(78.83086139352423), np.float64(78.65167950121092), np.float64(78.70754093040657), np.float64(78.77724713497254), np.float64(79.88024979752325), np.float64(79.02953615009974), np.float64(79.8030441975405), np.float64(79.61641519560806), np.float64(78.48391098229757), np.float64(78.54208904417098), np.float64(79.76508808281605), np.float64(78.91759791461263), np.float64(79.51213490617131), np.float64(79.48065142852329), np.float64(78.96383598872708), np.float64(79.80856568884327), np.float64(79.34795290734772), np.float64(80.65289505977621), np.float64(79.94976695097108), np.float64(79.9536841741731), np.float64(80.46322110174542), np.float64(79.63196613770435), np.float64(80.24848115760578), np.float64(80.16711727966431), np.float64(102.58459046678027), np.float64(76.48537582592493), np.float64(75.03579201719151), np.float64(75.40291348404985), np.float64(75.42701749370018), np.float64(75.74774704235641), np.float64(76.00367651344429), np.float64(75.31368366315104), np.float64(76.7381241885182), np.float64(76.35883428928392), np.float64(75.71900819561354), np.float64(76.08245770906896), np.float64(76.86631760466804), np.float64(76.11930862276407), np.float64(76.41580082414508), np.float64(77.86863899751876), np.float64(76.11308022680375)]"
4,nico-hulkenberg,13,7,5336.416023720315,"['soft', 'medium', 'soft']","[19, 41]",12,66,"[np.float64(82.52908846274345), np.float64(79.5573506921745), np.float64(80.19057175817572), np.float64(79.21709009821188), np.float64(79.63752795444326), np.float64(79.61763497994056), np.float64(79.59470031228379), np.float64(80.35533407127772), np.float64(80.16219805870415), np.float64(80.24383517873962), np.float64(80.71181351011042), np.float64(80.18480952019843), np.float64(80.24773844159296), np.float64(80.33940533912997), np.float64(82.01631424274743), np.float64(82.06505692073564), np.float64(81.11329168968602), np.float64(81.24540595704849), np.float64(80.7117496467686), np.float64(104.34241374465937), np.float64(78.5647642712954), np.float64(78.95055111432102), np.float64(79.46337479591705), np.float64(80.72986243676858), np.float64(78.08380800853054), np.float64(78.40051740952845), np.float64(78.70418300012291), np.float64(78.57587185928293), np.float64(78.48245192175627), np.float64(78.77905542485989), np.float64(79.82870625167503), np.float64(78.92563822532732), np.float64(79.09480651013291), np.float64(80.1948951750301), np.float64(79.67412792645672), np.float64(80.32237386842314), np.float64(80.50326548750095), np.float64(79.58497381907195), np.float64(79.53656392371134), np.float64(80.60392307670088), np.float64(80.57377851947338), np.float64(104.0441782314969), np.float64(76.77650172939194), np.float64(76.59182266780574), np.float64(77.25088693256586), np.float64(78.30121570432992), np.float64(77.42954770127409), np.float64(75.91267554447164), np.float64(76.17224550301397), np.float64(77.21487770430208), np.float64(76.83996643289422), np.float64(77.34180516243543), np.float64(76.97156703049137), np.float64(76.88885583729136), np.float64(77.06443260223791), np.float64(77.37467143450334), np.float64(77.80187122462513), np.float64(78.22524726810883), np.float64(78.46657898121589), np.float64(79.15057732776509), np.float64(78.56187978102773), np.float64(78.93365438478858), np.float64(80.07198320785689), np.float64(79.59869654646263), np.float64(80.87233689586667), np.float64(80.83708592581017)]"
4,fernando-alonso,11,8,5372.835734720282,"['medium', 'soft', 'hard']","[23, 46]",12,66,"[np.float64(84.05921543581069), np.float64(80.07250587102534), np.float64(80.49547226684028), np.float64(80.25241575452218), np.float64(80.17792897174672), np.float64(79.89697281999221), np.float64(80.77326464777009), np.float64(80.82293610102059), np.float64(80.12032702089166), np.float64(80.93577766595975), np.float64(78.94993238206003), np.float64(80.31259535796086), np.float64(80.70295013346154), np.float64(80.76162232249364), np.float64(81.30680458279308), np.float64(82.00819661514642), np.float64(80.96762562967358), np.float64(81.20997773547805), np.float64(80.28354350065777), np.float64(82.09415739612868), np.float64(81.46058682571142), np.float64(81.52446602181485), np.float64(81.57753254312045), np.float64(104.0977352141577), np.float64(78.85204657011072), np.float64(79.74776184094196), np.float64(79.51062654727289), np.float64(78.96481704838814), np.float64(79.07196109379261), np.float64(79.5007520485222), np.float64(78.72320457036463), np.float64(78.57304051400766), np.float64(79.69628780204827), np.float64(77.81501045945365), np.float64(78.80855870559033), np.float64(78.81065645299587), np.float64(79.63028560099272), np.float64(79.7344501596649), np.float64(79.35879405232367), np.float64(79.80202290092551), np.float64(78.26157350491162), np.float64(78.96784535589069), np.float64(79.52994599638558), np.float64(79.61423713240904), np.float64(79.78212959339555), np.float64(79.7469040436913), np.float64(102.95269979623808), np.float64(78.47556006591114), np.float64(77.36173037368131), np.float64(78.59719376475361), np.float64(77.74849679197729), np.float64(78.63310432591615), np.float64(77.18512545769043), np.float64(77.1891798719497), np.float64(77.52053570663315), np.float64(78.68071006734), np.float64(78.52077826608256), np.float64(77.43524181011863), np.float64(78.40060820740867), np.float64(78.4126933956416), np.float64(77.99546242440921), np.float64(78.42620455047384), np.float64(77.84087481734144), np.float64(77.4318690921787), np.float64(77.49061956800391), np.float64(78.70180665047083)]"
4,pierre-gasly,7,9,5375.442788770617,"['soft', 'medium', 'medium']","[20, 45]",8,66,"[np.float64(81.94457243147437), np.float64(78.96575603895434), np.float64(79.35911371141334), np.float64(80.08136160615788), np.float64(78.94323779229673), np.float64(79.19617809120362), np.float64(79.8114069809337), np.float64(80.38257991790071), np.float64(80.02860357226798), np.float64(79.96985025378308), np.float64(81.00166240883), np.float64(81.14460016516382), np.float64(79.75923349681459), np.float64(81.34302755803077), np.float64(81.88761335911), np.float64(82.75533744872412), np.float64(79.93070657820084), np.float64(82.37531920979619), np.float64(81.93846378738111), np.float64(80.89925117197943), np.float64(103.93550557906096), np.float64(77.83243451684471), np.float64(79.01259330968209), np.float64(79.3410313866275), np.float64(79.07669027952352), np.float64(78.83473535417471), np.float64(79.26734520598684), np.float64(78.57809661673814), np.float64(78.30614980286781), np.float64(79.91455854301024), np.float64(79.07287794235283), np.float64(79.77120308156003), np.float64(79.59540723978546), np.float64(79.50550636125878), np.float64(79.7434678798174), np.float64(78.47935582012605), np.float64(78.90917075738835), np.float64(79.84433016457737), np.float64(80.08189267918496), np.float64(79.33048596440341), np.float64(80.09621605363255), np.float64(80.35189604074574), np.float64(80.32558073026014), np.float64(80.48668291483828), np.float64(80.2422549202095), np.float64(103.94060729470196), np.float64(77.75985293050063), np.float64(78.37844606695872), np.float64(77.85493397023777), np.float64(78.03863965936763), np.float64(77.39703060182974), np.float64(78.32699903962639), np.float64(77.89777660860447), np.float64(77.76723755593532), np.float64(77.34731951940569), np.float64(78.18454466581626), np.float64(77.68668825894328), np.float64(78.47503935751281), np.float64(77.1861447295745), np.float64(78.05030628739357), np.float64(77.90050876628102), np.float64(78.88332668555339), np.float64(78.1557513957434), np.float64(78.16274223282092), np.float64(78.82851865272144), np.float64(77.94087358521463)]"
4,guanyu-zhou,15,10,5383.748374902547,"['medium', 'medium', 'soft']","[21, 43]",12,66,"[np.float64(85.79939402858656), np.float64(81.1373826456311), np.float64(80.5694886899431), np.float64(80.430310654029), np.float64(81.18333110393966), np.float64(80.47630852348433), np.float64(80.54960539222559), np.float64(80.80285097214113), np.float64(80.8946959803135), np.float64(81.20183419140622), np.float64(81.0597464949118), np.float64(80.53316115989148), np.float64(81.48455738654462), np.float64(81.27275665392432), np.float64(81.52295280003621), np.float64(81.02067435943674), np.float64(81.52473660559029), np.float64(82.79274347319408), np.float64(82.00218453930314), np.float64(82.00612811296057), np.float64(81.4698792344575), np.float64(104.69521521047862), np.float64(79.77252405335531), np.float64(80.88719009366508), np.float64(78.9031651041017), np.float64(80.23963901617397), np.float64(79.04742830567511), np.float64(78.87226831702507), np.float64(79.70174554947235), np.float64(79.46093749825683), np.float64(79.824336484049), np.float64(78.7250967288968), np.float64(78.94942852916719), np.float64(79.39731874088872), np.float64(80.00546237866185), np.float64(79.52435501800794), np.float64(79.06930355261176), np.float64(79.26600901049403), np.float64(80.03636435228134), np.float64(80.82687250917039), np.float64(79.81340731547692), np.float64(80.30251267921297), np.float64(81.2700077278199), np.float64(102.85289341639233), np.float64(77.47490481874962), np.float64(77.56095425621172), np.float64(76.50609162325347), np.float64(78.17351137749664), np.float64(78.43406301559159), np.float64(76.6390889015852), np.float64(77.12430527256446), np.float64(78.37435319128645), np.float64(77.53736431389127), np.float64(77.02432443304419), np.float64(78.3854635815021), np.float64(77.97543805536029), np.float64(78.01369461032608), np.float64(78.76097835837183), np.float64(79.451885518613), np.float64(78.45324557593851), np.float64(78.92562505075621), np.float64(79.03342764206566), np.float64(78.75215208693386), np.float64(79.36551540731747), np.float64(79.61800979500744), np.float64(80.24014285217707)]"
4,valtteri-bottas,12,11,5398.278204171479,"['soft', 'medium', 'hard']","[18, 39]",11,66,"[np.float64(82.6708683158112), np.float64(79.52299454304), np.float64(80.32769520930702), np.float64(79.0792165485808), np.float64(79.25737377571276), np.float64(79.09158707251493), np.float64(78.97532875874191), np.float64(79.28155000783124), np.float64(79.20388664404294), np.float64(80.54508030194322), np.float64(79.7134353089282), np.float64(80.12909211864653), np.float64(80.65128774104468), np.float64(79.50305873084679), np.float64(80.2982766276299), np.float64(81.13069013645679), np.float64(81.6211925555786), np.float64(80.25760500103668), np.float64(103.82760391063327), np.float64(79.28365813438863), np.float64(79.17446077526458), np.float64(79.49408799390521), np.float64(78.51684371414402), np.float64(79.38680481272398), np.float64(79.27124421416566), np.float64(79.93033549671523), np.float64(79.6027874605036), np.float64(79.49864270341476), np.float64(79.76915815071142), np.float64(80.00374222462564), np.float64(78.68468994900587), np.float64(80.13998503528161), np.float64(78.81962748220295), np.float64(79.60828956147225), np.float64(79.25824523097782), np.float64(79.47464476848987), np.float64(80.6338935719225), np.float64(80.02185591506925), np.float64(79.8435724286254), np.float64(102.45426085696948), np.float64(79.07546060691774), np.float64(79.21443407472695), np.float64(79.28643861530779), np.float64(78.42489990083244), np.float64(79.75379047414964), np.float64(80.02733263129849), np.float64(78.98893703014656), np.float64(79.00636404050131), np.float64(79.45917509694432), np.float64(79.86221220146595), np.float64(78.18221386178188), np.float64(78.90663344187541), np.float64(79.28254822982254), np.float64(79.99238510061755), np.float64(79.49421904135494), np.float64(79.04589379909393), np.float64(80.16935670148885), np.float64(79.05203861342834), np.float64(79.61315436895647), np.float64(77.76676548059538), np.float64(78.41655399622373), np.float64(78.41206952695025), np.float64(79.7556448007323), np.float64(78.76303145871924), np.float64(79.54823371033119), np.float64(78.71699157974398)]"
