race_number,Driver,starting_position,finishing_position,race_time,strategy,pit_laps,overtakes,number_of_laps_completed,lap_times
46,fernando-alonso,11,10,5352.813164965022,"['soft', 'medium', 'hard']","[20, 43]",5,66,"[np.float64(83.15005171592377), np.float64(80.0699864037435), np.float64(80.28720624385629), np.float64(80.47377710884355), np.float64(79.76608959415148), np.float64(78.6532014577617), np.float64(78.44501967507618), np.float64(79.54497725939405), np.float64(80.0410369339649), np.float64(80.76530757614726), np.float64(79.56846083220583), np.float64(80.41748584505318), np.float64(79.6991262597354), np.float64(80.45842999059253), np.float64(80.61051994560329), np.float64(80.08061658475759), np.float64(81.0470160426827), np.float64(80.93990517158504), np.float64(81.4781892406105), np.float64(80.71989235719734), np.float64(103.61677891481386), np.float64(78.11895525674586), np.float64(78.79050218879158), np.float64(78.71521479210129), np.float64(77.8207186868054), np.float64(77.77106341095389), np.float64(78.45024217008965), np.float64(78.47392591776928), np.float64(79.26318367227458), np.float64(78.53922876772572), np.float64(78.77958254614563), np.float64(78.59448745209987), np.float64(79.04818209162558), np.float64(78.58002068158386), np.float64(78.29712425932493), np.float64(78.73861764033863), np.float64(78.51022034095449), np.float64(80.08484071941962), np.float64(79.34388848842379), np.float64(79.99968035743925), np.float64(80.04287568534384), np.float64(79.47456043173801), np.float64(80.90618529546312), np.float64(103.43016698812886), np.float64(78.89859030224594), np.float64(78.21618620840283), np.float64(78.79218248591569), np.float64(79.15755366711116), np.float64(79.58056034093522), np.float64(78.59520236961555), np.float64(79.17938558299858), np.float64(78.6642404334486), np.float64(78.55568761783378), np.float64(78.48657962258515), np.float64(78.49169074669058), np.float64(77.83655012276536), np.float64(77.71563064417451), np.float64(78.34553755352326), np.float64(78.3046833984065), np.float64(77.66861017522405), np.float64(78.45654515765196), np.float64(78.14033901596456), np.float64(78.94909656133959), np.float64(77.93724759049796), np.float64(78.40451651640937), np.float64(78.83574814546576)]"
46,sergio-perez,9,11,5367.239385430225,"['hard', 'soft', 'hard']","[33, 53]",5,66,"[np.float64(85.69779668389077), np.float64(81.8775165384797), np.float64(80.668923749333), np.float64(80.25357199255133), np.float64(80.73620140449567), np.float64(81.58428277616817), np.float64(80.81496206636693), np.float64(81.15128277446226), np.float64(80.59961382520214), np.float64(80.64420857634853), np.float64(79.9126077545094), np.float64(81.43262464351542), np.float64(81.02973235713033), np.float64(80.05216113496313), np.float64(80.05749172592341), np.float64(81.38566372686658), np.float64(80.06977708917101), np.float64(81.27549610048607), np.float64(81.34412061217814), np.float64(80.12676116444129), np.float64(81.09536359347543), np.float64(80.65199027760907), np.float64(80.2851415580331), np.float64(81.6621453683693), np.float64(81.1978876298964), np.float64(80.22981769519411), np.float64(80.34380596643804), np.float64(80.57078919927233), np.float64(81.93136633939231), np.float64(81.34081627748785), np.float64(82.43464307634846), np.float64(81.11985546327278), np.float64(80.91533947897858), np.float64(104.38972775036441), np.float64(76.16393436813894), np.float64(76.68846310379271), np.float64(77.45506506987016), np.float64(77.53167521553789), np.float64(76.3548055870566), np.float64(76.35441678386977), np.float64(76.90221592684057), np.float64(78.57501342053332), np.float64(76.14841386783586), np.float64(78.22396725721921), np.float64(78.31464627977743), np.float64(78.34621071760249), np.float64(78.18620438103002), np.float64(78.7964881700168), np.float64(78.43248311876691), np.float64(78.78797871693591), np.float64(78.6644511468838), np.float64(79.26034230785783), np.float64(78.77743656561393), np.float64(101.69891703361156), np.float64(77.79174056899537), np.float64(77.10255899615338), np.float64(77.66110608113296), np.float64(77.94669020225716), np.float64(77.89955082825583), np.float64(77.70122779312376), np.float64(77.44735987166987), np.float64(78.42135414244738), np.float64(77.46665473773913), np.float64(77.52092202629035), np.float64(78.15574100142037), np.float64(77.10711926745834)]"
46,nico-hulkenberg,13,12,5369.131839529364,"['soft', 'hard', 'medium']","[19, 49]",6,66,"[np.float64(83.35780132659464), np.float64(80.78513638497614), np.float64(79.87915393653347), np.float64(80.16115050827275), np.float64(80.06590567919048), np.float64(79.38356165901607), np.float64(79.05669490487807), np.float64(79.26507535482723), np.float64(79.62370618926504), np.float64(80.17912541141332), np.float64(79.9476879840221), np.float64(80.91881252135602), np.float64(79.82950802080632), np.float64(80.10608205866858), np.float64(80.58627351931877), np.float64(80.13128606106513), np.float64(80.7346841804625), np.float64(81.12118360108198), np.float64(81.2951120397401), np.float64(103.61184411642384), np.float64(79.3522421249342), np.float64(79.36056961800416), np.float64(80.52245807106745), np.float64(79.87171495126263), np.float64(80.28561950938771), np.float64(79.23511082676097), np.float64(78.99806041478088), np.float64(79.7927706340465), np.float64(79.79394721312029), np.float64(79.04785899407199), np.float64(79.14597215852301), np.float64(79.60208608134548), np.float64(80.18611337545742), np.float64(80.09735702855058), np.float64(80.10059147694872), np.float64(80.4958196424316), np.float64(79.31748969023187), np.float64(79.8000024312248), np.float64(80.43760726273455), np.float64(79.14435825329996), np.float64(80.10059025936644), np.float64(80.14249623900659), np.float64(80.76383719779622), np.float64(80.34085712833195), np.float64(79.64479259816036), np.float64(80.20990976515169), np.float64(80.77616349908436), np.float64(80.90110493256896), np.float64(79.96067580420177), np.float64(102.8556721371119), np.float64(76.80129861648486), np.float64(76.68834604014035), np.float64(77.83713297430025), np.float64(77.64707268726016), np.float64(77.87375699449407), np.float64(77.29147926201941), np.float64(77.82452342758913), np.float64(77.8018293784451), np.float64(77.72268135926811), np.float64(78.12136905832998), np.float64(77.1169615601554), np.float64(78.26362270365935), np.float64(77.5869034718813), np.float64(77.83296524249558), np.float64(77.69145651366988), np.float64(78.50828361054758)]"
46,lance-stroll,14,13,5378.674213172985,"['medium', 'medium', 'medium']","[21, 44]",4,66,"[np.float64(87.17777697207926), np.float64(81.26717955933623), np.float64(80.51656697074057), np.float64(80.66131553646879), np.float64(80.53721031830992), np.float64(79.77865720535038), np.float64(80.79881710889863), np.float64(81.08542558153663), np.float64(80.48661995772795), np.float64(80.86093151351302), np.float64(80.77607453556273), np.float64(80.34519891672039), np.float64(80.99701290126035), np.float64(81.31938481126757), np.float64(79.82343327714747), np.float64(81.61351641432513), np.float64(80.19411414201748), np.float64(81.57910695560732), np.float64(80.96905213449517), np.float64(81.5750351148617), np.float64(81.6781061086951), np.float64(104.34173909985678), np.float64(79.37264830147), np.float64(79.07230354117036), np.float64(78.99622051433279), np.float64(78.1663044648455), np.float64(78.30432009131563), np.float64(78.4404056200064), np.float64(78.84692232853857), np.float64(79.41212817482504), np.float64(78.48543951601488), np.float64(78.66515963026386), np.float64(80.54613244558124), np.float64(81.34673944105239), np.float64(79.25605742766106), np.float64(79.61467647294258), np.float64(79.92578265835049), np.float64(79.62863676857371), np.float64(79.43141345515403), np.float64(80.11537509403291), np.float64(80.66745038748597), np.float64(79.91842849932044), np.float64(81.21144167751102), np.float64(80.62596991824752), np.float64(103.95317059944098), np.float64(78.35013796555914), np.float64(76.99120234023242), np.float64(77.41918976363522), np.float64(76.97828957293491), np.float64(77.49358918271238), np.float64(77.43326049942758), np.float64(78.01170148999654), np.float64(78.59543734133815), np.float64(78.18116061892064), np.float64(78.65566949314609), np.float64(77.5503964492383), np.float64(78.42992134494646), np.float64(78.59297229615912), np.float64(78.78625239501689), np.float64(78.59837695209828), np.float64(78.53619050595472), np.float64(78.11948655488965), np.float64(78.89370374144035), np.float64(79.35493607122395), np.float64(78.56197100994635), np.float64(79.0633601691447)]"
46,daniel-ricciardo,18,14,5396.503156698582,"['medium', 'medium', 'medium']","[20, 44]",9,66,"[np.float64(86.94885084215599), np.float64(80.8048060094315), np.float64(81.95905537258778), np.float64(81.20947096389804), np.float64(80.82467266065805), np.float64(81.61876572736999), np.float64(81.49777219997803), np.float64(81.1743858097781), np.float64(81.2608936713537), np.float64(79.68135320371721), np.float64(81.07025237288924), np.float64(81.00751917865023), np.float64(80.9440931799395), np.float64(81.86540491123695), np.float64(81.24259998011922), np.float64(81.22608329551495), np.float64(81.21492076390466), np.float64(81.92115055899369), np.float64(82.28785439541095), np.float64(82.73330875593007), np.float64(105.35449034581742), np.float64(79.70660102817116), np.float64(80.18667265464103), np.float64(78.86104583232093), np.float64(79.33551609439384), np.float64(80.05113715723635), np.float64(80.07567940341767), np.float64(79.71719228268186), np.float64(79.56165384629809), np.float64(79.46487704529405), np.float64(80.57824704467632), np.float64(79.57771695671882), np.float64(79.73994655212256), np.float64(80.08481541490869), np.float64(81.18340381716418), np.float64(80.11897043025873), np.float64(80.23827906869775), np.float64(81.44298598007285), np.float64(81.12863704090564), np.float64(81.3995345738653), np.float64(80.14889413089158), np.float64(81.77894080505999), np.float64(81.25616467429059), np.float64(81.84043711680621), np.float64(104.04002862618722), np.float64(78.1319085128086), np.float64(78.58021178800256), np.float64(78.3264926533167), np.float64(77.55760728530075), np.float64(78.1828865183541), np.float64(79.00920492365022), np.float64(77.8791440410616), np.float64(77.7947741907622), np.float64(79.02442747323009), np.float64(78.05870644967007), np.float64(79.19677875589755), np.float64(78.78946299883535), np.float64(78.24246019691431), np.float64(78.28052645492477), np.float64(79.56513521854899), np.float64(78.573392116553), np.float64(79.75679491842317), np.float64(79.19382165607324), np.float64(79.47284933329308), np.float64(79.93489372330095), np.float64(80.37725710158885)]"
46,guanyu-zhou,15,14,5407.468397400678,"['soft', 'medium', 'soft']","[19, 40]",4,66,"[np.float64(85.50804691807078), np.float64(81.4061300249303), np.float64(80.80191784763849), np.float64(80.35847069553742), np.float64(79.6709285968917), np.float64(79.90322048993166), np.float64(80.87607898779686), np.float64(80.73246733005007), np.float64(80.2531408820287), np.float64(80.45916425869159), np.float64(81.17117818120036), np.float64(81.26733289555234), np.float64(80.50596343158014), np.float64(80.72838307110455), np.float64(81.27818464656369), np.float64(80.99210902548582), np.float64(80.63385804972029), np.float64(80.97760541575434), np.float64(81.44232464481878), np.float64(104.39880888140604), np.float64(80.53689037615233), np.float64(79.97711929706082), np.float64(80.59138474868345), np.float64(80.35813747605276), np.float64(81.32113881763534), np.float64(81.20592262630807), np.float64(80.50238185919476), np.float64(80.93438792965988), np.float64(80.38126126838344), np.float64(80.35722453382783), np.float64(78.99574117677506), np.float64(78.84947765935657), np.float64(80.28177273269662), np.float64(80.60283861659839), np.float64(80.7782013880176), np.float64(80.06219415002387), np.float64(79.92039622341764), np.float64(81.30953941748685), np.float64(80.9905479902688), np.float64(81.47439708327771), np.float64(104.56387377688118), np.float64(77.70424005123397), np.float64(76.82680468733147), np.float64(76.90640805955027), np.float64(77.74851477849113), np.float64(78.25958626363737), np.float64(77.99234329441202), np.float64(77.84078993195202), np.float64(78.03317140105247), np.float64(77.81233077636522), np.float64(78.29976698919701), np.float64(79.0085395925744), np.float64(77.97742045957035), np.float64(77.78077433124758), np.float64(79.28425871180151), np.float64(78.92029430532878), np.float64(79.21633455703619), np.float64(79.6231414546982), np.float64(78.58944614768407), np.float64(80.04331055277248), np.float64(80.04965802863293), np.float64(80.47717412391486), np.float64(80.71965491814724), np.float64(80.4571211442035), np.float64(80.69507934893585), np.float64(81.87533029015411)]"
46,kevin-magnussen,16,16,5409.793051617233,"['medium', 'medium', 'medium']","[19, 40]",4,66,"[np.float64(85.92860934130475), np.float64(81.13424994228622), np.float64(81.13104778996362), np.float64(80.83778329308267), np.float64(79.90367992677464), np.float64(80.74872040045533), np.float64(81.04628190689658), np.float64(80.63436274872232), np.float64(81.05736584663104), np.float64(80.4985538867867), np.float64(80.92099728726726), np.float64(81.48218888644291), np.float64(81.36982135719566), np.float64(82.00445635526013), np.float64(80.63188980547372), np.float64(80.96401794264746), np.float64(82.16001739521552), np.float64(82.04044043152517), np.float64(81.28236224157313), np.float64(104.67755980177654), np.float64(80.61657200449432), np.float64(80.00778649399717), np.float64(79.26496690382268), np.float64(79.89096971364974), np.float64(79.37021562437626), np.float64(79.29087384665944), np.float64(78.8275382177004), np.float64(80.20018318626256), np.float64(79.8942049854323), np.float64(80.4247207013179), np.float64(79.6172850406126), np.float64(80.55315962680385), np.float64(79.2250028439105), np.float64(79.64374749981158), np.float64(81.01441370621798), np.float64(80.37188383086605), np.float64(80.59060236783878), np.float64(81.26510351993711), np.float64(81.03561026392575), np.float64(81.69459619003706), np.float64(105.3342175728274), np.float64(77.74224163224815), np.float64(79.55238689523074), np.float64(79.15785871997792), np.float64(77.97023494083459), np.float64(78.41222763973605), np.float64(78.93738408417869), np.float64(78.78092653065383), np.float64(78.77517227708353), np.float64(78.15082913073842), np.float64(79.49442743481018), np.float64(78.33023320465438), np.float64(78.67372440058897), np.float64(78.18287849763796), np.float64(79.3286639324442), np.float64(79.03518698281026), np.float64(79.29170724955672), np.float64(79.94790530705824), np.float64(79.8220494633656), np.float64(79.24847152220173), np.float64(80.27097182143896), np.float64(80.44162105831346), np.float64(80.15710525892237), np.float64(80.01773441896796), np.float64(80.05011149305726), np.float64(81.36426391389102)]"
46,yuki-tsunoda,17,17,5414.262201824975,"['hard', 'soft', 'medium']","[32, 52]",4,66,"[np.float64(87.48356559566811), np.float64(81.69395540820334), np.float64(81.8129534441862), np.float64(80.86239971623665), np.float64(81.20877151953162), np.float64(81.40985549825761), np.float64(81.72619459287377), np.float64(81.41953933221559), np.float64(81.79052667868287), np.float64(82.51341651583525), np.float64(81.49114898010986), np.float64(81.09520946861589), np.float64(81.38096861504377), np.float64(81.79990513915831), np.float64(80.79506985121509), np.float64(82.07154507053635), np.float64(80.99203852909932), np.float64(80.7796897940648), np.float64(80.97268671094406), np.float64(82.29171689004541), np.float64(81.74119613869215), np.float64(81.2697246981144), np.float64(82.57169773238054), np.float64(81.27014164232938), np.float64(81.46702449283033), np.float64(82.531537563394), np.float64(81.99132614854518), np.float64(81.79089886158461), np.float64(81.57857119709533), np.float64(82.60797526088851), np.float64(82.27219493843725), np.float64(81.98176871953913), np.float64(104.6340829623346), np.float64(78.3768519130931), np.float64(77.57569401499572), np.float64(78.42679791276797), np.float64(78.51346087204716), np.float64(78.36420857189341), np.float64(78.05384011849581), np.float64(77.8457517649445), np.float64(77.84009021526882), np.float64(78.41702812246692), np.float64(78.3810695490285), np.float64(79.05179499077808), np.float64(78.85331946620971), np.float64(78.84544273775612), np.float64(78.40347707402377), np.float64(78.92065237205469), np.float64(79.78468535420352), np.float64(78.99154104305256), np.float64(79.21677211547293), np.float64(80.14511134007802), np.float64(103.29991427137152), np.float64(77.05333405288319), np.float64(77.79115480642186), np.float64(78.17630774271593), np.float64(78.446857426345), np.float64(77.34060470099006), np.float64(77.08882595378361), np.float64(78.34801165070932), np.float64(77.27196880677388), np.float64(78.63896739126933), np.float64(78.4052598232902), np.float64(78.516590813695), np.float64(77.79786174365498), np.float64(78.13774819712795)]"
46,valtteri-bottas,12,18,5414.716756797409,"['hard', 'soft', 'medium']","[31, 51]",4,66,"[np.float64(86.964535858224), np.float64(81.39861701293633), np.float64(81.7164407729535), np.float64(80.42155220234231), np.float64(79.97614171943081), np.float64(80.82544944580984), np.float64(80.95984956576713), np.float64(81.1745161884889), np.float64(80.66105162415295), np.float64(80.19164931738814), np.float64(81.08585578725766), np.float64(81.2810665108267), np.float64(80.47302236579486), np.float64(80.92000540536709), np.float64(81.2862761218157), np.float64(80.85557665053345), np.float64(80.80608167607713), np.float64(80.9996277968569), np.float64(80.92416599397225), np.float64(80.83476763088139), np.float64(81.46494943134711), np.float64(80.93513380749033), np.float64(81.99712432308611), np.float64(81.53081100541804), np.float64(81.92369112171625), np.float64(81.89876837241108), np.float64(80.91106768649671), np.float64(81.5228489335919), np.float64(80.76937603168466), np.float64(81.6189572342499), np.float64(82.15096895992644), np.float64(103.56224295326156), np.float64(77.31720803480928), np.float64(78.07703185631617), np.float64(78.01018595090693), np.float64(78.04811697104007), np.float64(77.83559273416199), np.float64(76.91236933904327), np.float64(76.83244479119475), np.float64(76.77840203318569), np.float64(78.21565524933186), np.float64(77.89648846517949), np.float64(78.72963997848451), np.float64(78.64884709652574), np.float64(79.10591909333625), np.float64(79.6226542427336), np.float64(78.67643614644022), np.float64(79.34073091219368), np.float64(79.47100942990392), np.float64(79.27676134173261), np.float64(79.53002419481703), np.float64(103.24553647241676), np.float64(77.15718424444533), np.float64(78.49338596782073), np.float64(76.35874563544523), np.float64(77.15627326725692), np.float64(77.42877518841519), np.float64(77.62292442926571), np.float64(77.88907332859394), np.float64(77.3112850912967), np.float64(77.6132340043367), np.float64(78.31872430397877), np.float64(77.97660850936025), np.float64(78.67438442825413), np.float64(77.74629074142013), np.float64(78.04377914105523)]"
46,logan-sargeant,20,20,5453.861567221355,"['hard', 'soft', 'hard']","[30, 52]",0,66,"[np.float64(88.17397791813204), np.float64(81.91261342022871), np.float64(81.60975850429865), np.float64(81.52908081116273), np.float64(82.41982221441157), np.float64(82.50395729939099), np.float64(81.2393850205473), np.float64(81.8711722197401), np.float64(81.35400477725327), np.float64(81.86772690747854), np.float64(81.79649094996174), np.float64(81.83965720243802), np.float64(82.48229528662947), np.float64(81.3448208708729), np.float64(81.4757946557685), np.float64(82.18711133327133), np.float64(82.03537616727948), np.float64(81.47508634687416), np.float64(81.84234888813553), np.float64(81.41391355991544), np.float64(82.02200815839629), np.float64(81.78155597896483), np.float64(81.7283917447161), np.float64(81.7827445787625), np.float64(81.96245479368304), np.float64(81.96691616581343), np.float64(83.2519616905549), np.float64(82.80216345620077), np.float64(82.34934924300383), np.float64(83.26977809451012), np.float64(105.60070853546527), np.float64(78.95840315479654), np.float64(78.05115601630337), np.float64(78.12064669934412), np.float64(78.41674241322995), np.float64(78.47620354621537), np.float64(78.50918560476231), np.float64(77.88135642326549), np.float64(78.55158272973807), np.float64(79.29503830259371), np.float64(79.51870399275433), np.float64(78.4021928946577), np.float64(79.47138159901385), np.float64(79.538852582), np.float64(79.4887402029865), np.float64(80.08587215419972), np.float64(80.31249876526368), np.float64(80.71351221079796), np.float64(80.73495456660136), np.float64(81.66835432322277), np.float64(81.93809556141576), np.float64(81.31329826348045), np.float64(104.36641857155476), np.float64(78.99048902953285), np.float64(78.75586179740007), np.float64(79.1115452454461), np.float64(79.34457067325509), np.float64(79.18836733196507), np.float64(79.25975659312114), np.float64(78.57173641354805), np.float64(79.29496808370658), np.float64(79.16270674893168), np.float64(78.45339491479618), np.float64(79.43842874551213), np.float64(79.11574740487337), np.float64(79.55308712258031)]"
46,alexander-albon,19,20,5454.311559996198,"['medium', 'hard', 'medium']","[21, 54]",8,66,"[np.float64(85.4088969051308), np.float64(81.2421250961044), np.float64(81.14966038203657), np.float64(81.17263965978543), np.float64(80.10850719460826), np.float64(81.19280217491752), np.float64(81.1519521787601), np.float64(80.5235095748792), np.float64(81.29219016685511), np.float64(80.25694125515467), np.float64(81.1621771206873), np.float64(80.73604515062705), np.float64(81.82503388997165), np.float64(82.01366419659156), np.float64(81.77843763528584), np.float64(81.68019964772857), np.float64(81.55694813117941), np.float64(82.6273049240404), np.float64(82.04094453933975), np.float64(82.27497279853976), np.float64(83.37026764712563), np.float64(106.14536063348196), np.float64(81.11371455226127), np.float64(80.30965812062809), np.float64(79.90514028189939), np.float64(80.20851342657946), np.float64(80.78518387193404), np.float64(80.01309189645747), np.float64(81.17584117484363), np.float64(79.98137132470175), np.float64(80.92956667252983), np.float64(80.38602219863155), np.float64(80.82465446354492), np.float64(80.12045513074924), np.float64(79.79943893378535), np.float64(79.8476704684078), np.float64(80.79941609327858), np.float64(80.09863293707419), np.float64(80.73006402871367), np.float64(81.04539050062203), np.float64(81.36346233367655), np.float64(80.66661212897321), np.float64(81.4048700033322), np.float64(80.18703209648322), np.float64(81.25892200043471), np.float64(80.98561096450827), np.float64(81.34899358925271), np.float64(81.07643817894362), np.float64(81.7540660663819), np.float64(82.00005746634271), np.float64(81.80660755130495), np.float64(81.09329113179712), np.float64(81.94700577651732), np.float64(81.02723964268495), np.float64(104.49764198417452), np.float64(78.07304936442131), np.float64(78.32451817401669), np.float64(78.57654628605577), np.float64(78.7913033557907), np.float64(78.66919961354937), np.float64(78.82016014808255), np.float64(79.02838362217314), np.float64(78.41604193926736), np.float64(78.92101315411135), np.float64(78.55116837962464), np.float64(79.24267193546875)]"
47,carlos-sainz-jr,6,1,5319.113031022508,"['medium', 'soft', 'medium']","[23, 45]",10,66,"[np.float64(83.77670899397854), np.float64(80.13542826074763), np.float64(80.20802535304762), np.float64(79.00449851061663), np.float64(79.34057995684708), np.float64(78.9316681288784), np.float64(79.4045704902291), np.float64(80.77874487482475), np.float64(80.18607142798452), np.float64(79.88423496915631), np.float64(80.23193265652361), np.float64(81.32580936600773), np.float64(80.80899112645032), np.float64(79.73835574661449), np.float64(81.15007449839621), np.float64(81.24928260373538), np.float64(81.70260662948711), np.float64(80.91353711251764), np.float64(81.93726309857067), np.float64(79.69059980403838), np.float64(80.79463985267088), np.float64(81.8366467084597), np.float64(81.0679624079424), np.float64(104.3890084211101), np.float64(76.1390031656684), np.float64(76.61309561511452), np.float64(76.26763172782991), np.float64(76.61792546567585), np.float64(77.2674720120997), np.float64(76.54798347834011), np.float64(77.11275541525265), np.float64(76.63888664637945), np.float64(77.1548077574851), np.float64(77.35089798881121), np.float64(77.94494915596201), np.float64(78.25020353400731), np.float64(79.07820895054567), np.float64(78.75289711868953), np.float64(77.36674404642952), np.float64(77.66495874975175), np.float64(78.66850084719168), np.float64(78.03086687626444), np.float64(78.9000915391662), np.float64(79.25628161170022), np.float64(78.75673862281172), np.float64(101.65640313426611), np.float64(76.56546567366837), np.float64(76.84789737558785), np.float64(76.7003260957962), np.float64(76.31291309716175), np.float64(76.02650824471876), np.float64(77.29362179727897), np.float64(77.6292134522186), np.float64(77.62204227177327), np.float64(76.54426903386624), np.float64(75.92363742604529), np.float64(76.9217300937635), np.float64(77.07604763564653), np.float64(77.18668511615455), np.float64(77.40579829470752), np.float64(76.71365438363748), np.float64(77.10809562082562), np.float64(77.76810705485747), np.float64(77.7876425920998), np.float64(77.02841732021675), np.float64(76.77246258936462)]"
47,lewis-hamilton,3,2,5326.1902673552,"['soft', 'hard', 'medium']","[19, 53]",4,66,"[np.float64(84.75873165163213), np.float64(81.91307991492752), np.float64(81.22321473815747), np.float64(82.56353930127668), np.float64(81.14911689603385), np.float64(82.05605530554251), np.float64(81.58747697224086), np.float64(81.03233542824394), np.float64(82.24116433127756), np.float64(82.09342407871387), np.float64(81.32225273940098), np.float64(81.31004936515028), np.float64(81.83414088673973), np.float64(80.90732060232361), np.float64(81.7267024443), np.float64(82.15565100332434), np.float64(82.0315153581281), np.float64(81.79511333293013), np.float64(82.82489222439668), np.float64(104.3377433560895), np.float64(78.4568116745227), np.float64(79.16990686422497), np.float64(78.61357278509404), np.float64(78.73339966576654), np.float64(79.10036611146175), np.float64(78.75421426102729), np.float64(79.70147907062147), np.float64(79.79428322246807), np.float64(79.93915436912364), np.float64(79.08392939809856), np.float64(79.59647420244036), np.float64(79.66152568204812), np.float64(80.01846393803638), np.float64(79.49176285303044), np.float64(79.51872770017425), np.float64(80.056226665256), np.float64(79.5876169105299), np.float64(79.40318190815165), np.float64(79.93626925698645), np.float64(80.62390370620707), np.float64(80.48854001739349), np.float64(80.38877690087705), np.float64(78.88903737434809), np.float64(79.77427831642841), np.float64(79.04999160309652), np.float64(79.94585829946679), np.float64(80.61347925571638), np.float64(80.32573013264835), np.float64(80.544373339689), np.float64(79.8769117504148), np.float64(80.71013863673431), np.float64(80.97170777845083), np.float64(82.4739903624452), np.float64(106.28384205142787), np.float64(77.14972641729076), np.float64(77.17738187763328), np.float64(76.50478018248096), np.float64(75.99802366416381), np.float64(76.77419610189106), np.float64(77.2173447857772), np.float64(75.83814267103875), np.float64(76.46131374986636), np.float64(77.30602972631922), np.float64(76.62388761962613), np.float64(76.58543280003822), np.float64(76.87267698169437)]"
47,lando-norris,1,3,5331.666562365533,"['hard', 'soft', 'hard']","[30, 51]",2,66,"[np.float64(85.10453337497721), np.float64(81.36967726926422), np.float64(81.27191772633104), np.float64(80.98292807167647), np.float64(80.63995288187539), np.float64(81.74625446540631), np.float64(81.36602288483002), np.float64(80.53187520982935), np.float64(80.58244049231672), np.float64(81.46325627867245), np.float64(81.33944537879903), np.float64(81.71647862666347), np.float64(81.73400332713442), np.float64(82.70223805426328), np.float64(81.9225308805438), np.float64(82.04003248182048), np.float64(82.09392889590612), np.float64(82.22747215288747), np.float64(82.7113344279963), np.float64(82.62476905797612), np.float64(82.91828233145574), np.float64(81.7805640673455), np.float64(82.2266189027402), np.float64(82.47352765498898), np.float64(82.9966455509323), np.float64(83.17441855897275), np.float64(81.60183811110367), np.float64(79.55280090965657), np.float64(80.74559216776443), np.float64(81.38463973282468), np.float64(103.79576211280758), np.float64(77.04639836835617), np.float64(76.97039740329693), np.float64(76.4437209622014), np.float64(76.23542982232165), np.float64(75.76149575661265), np.float64(77.21960304488101), np.float64(77.12827252292867), np.float64(77.14532293330336), np.float64(77.53830288531302), np.float64(78.39645824177441), np.float64(79.90087334633063), np.float64(79.003992742869), np.float64(79.14841420942459), np.float64(79.72354594570433), np.float64(79.96911851451186), np.float64(80.489482932542), np.float64(80.57860345939211), np.float64(80.25760297374126), np.float64(80.38314110920308), np.float64(81.03921672689762), np.float64(103.67937817384058), np.float64(76.76722466433145), np.float64(76.78002316864153), np.float64(77.5238699051613), np.float64(77.0373700173587), np.float64(76.82078424283083), np.float64(76.84473228576105), np.float64(76.89163189202934), np.float64(76.84740866796211), np.float64(76.96963829980129), np.float64(76.6125892255724), np.float64(77.75222340379732), np.float64(77.08248278448944), np.float64(77.6006229760667), np.float64(77.70370269711725)]"
47,charles-leclerc,5,4,5346.1443749231685,"['soft', 'medium', 'hard']","[20, 40]",4,66,"[np.float64(83.54468555347626), np.float64(79.36057224002535), np.float64(80.88116695963815), np.float64(79.38464370147366), np.float64(78.1093986631852), np.float64(79.14789855264227), np.float64(79.9311032285337), np.float64(80.17399126162043), np.float64(81.06521802989884), np.float64(79.51001995061652), np.float64(80.1396142185764), np.float64(80.49868274995201), np.float64(80.48320720048055), np.float64(80.63751958249128), np.float64(81.94059695440244), np.float64(79.74328185023741), np.float64(81.11872460023858), np.float64(80.84117516359129), np.float64(81.70384803702808), np.float64(79.97006336597705), np.float64(103.21630687444322), np.float64(77.51558794437331), np.float64(78.17661312135823), np.float64(78.8163498119889), np.float64(78.77380582823848), np.float64(78.47855956309719), np.float64(77.8271442925479), np.float64(78.63363820718293), np.float64(78.56343281187705), np.float64(77.68566323562644), np.float64(78.41285845353518), np.float64(79.52863645763112), np.float64(79.13581419468059), np.float64(78.72870007821501), np.float64(79.3037947334299), np.float64(79.03966661123451), np.float64(79.34334392035339), np.float64(79.3618220976919), np.float64(80.28444647264213), np.float64(79.67835882281517), np.float64(102.33496556092916), np.float64(77.55784557757275), np.float64(78.67000426032173), np.float64(77.53053588771894), np.float64(78.15375986685957), np.float64(78.39706274356864), np.float64(78.66019586999481), np.float64(78.02979184020339), np.float64(77.68548164822114), np.float64(78.47036573393198), np.float64(78.71337975891616), np.float64(77.74374942908632), np.float64(78.9921108021737), np.float64(78.41863504624655), np.float64(77.92923989724362), np.float64(78.46393481122642), np.float64(78.87818758633507), np.float64(77.7317214156884), np.float64(77.79891158507748), np.float64(77.81449403622055), np.float64(78.29245205898883), np.float64(78.25039341410846), np.float64(78.66310772693473), np.float64(79.143680650531), np.float64(78.6578798061231), np.float64(78.13820887734653)]"
